address,tag,balance,txn_count
0x1ccf09f238a9485de914022d47a99431b7ae9a2d,Fake_Phishing2564,0.2 Ether,1
0x73328f4f21693c22ffb2009125f6e4906af76af8,Fake_Phishing2565,5.46455232 Ether,4
0xffde23396d57e10abf58bd929bb1e856c7718218,Fake_Phishing2566,0.5 Ether,1
0xcba658abf9c7b7fbc5f38bd103d46b40eae57e0e,Fake_Phishing2567,0 Ether,2
0x5d0dd8e7585201ab1bc36fcec3922cc4ff6cef64,Fake_Phishing2568,0 Ether,6
0x0ad24a61a0371d1dfe47c3b74169aaa5807efb31,Fake_Phishing2569,0 Ether,10
0x72a66bba491f0c696c4c4e3154d07b241d371944,Fake_Phishing257,0 Ether,62
0x196333b00abf440c044b7164868cd5a4682e0276,Fake_Phishing2570,0.000454 Ether,3
0xd9a1968aec13220e91a31d602f2519262b38dd3a,Fake_Phishing2571,0 Ether,8
0xb1843d1eb962da7760a80fc91b442491cf437492,Fake_Phishing2572,0.00252755 Ether,16
0x075dc757633700b257e090d62b62aac5997a99d4,Fake_Phishing2573,0.00058 Ether,2
0x5123bc9d86e99ea6b6c67c7ba66507f5b4356d7c,Fake_Phishing2574,0.496139 Ether,5
0x19b619237de51af8e1cbd989cd4e01e7299df4de,Fake_Phishing2575,0 Ether,2
0x3b99ecad31347cdd987e8683d8076b7bdbe4de4e,Fake_Phishing2576,0 Ether,0
0x3157c0650bd0c85ca276318de70382f98be79490,Fake_Phishing2577,0 Ether,0
0x9e78d3aa219e4255d86a7b71fd10a5f6612c8739,Fake_Phishing2578,0 Ether,3
0xd32357b1e1c0d1b469e2eef5baa0ebd3d02c2e51,Fake_Phishing2579,0 Ether,7
0x51dcd13361c5d921d2c4818e419011301e7be34e,Fake_Phishing258,0 Ether,2
0x3841eb6910fb442f82aaf50eba5da9b275619ee0,Fake_Phishing2580,0 Ether,0
0xb547027a4ccd46ec98199fa88aaedf5aa981db26,Fake_Phishing2581,1 wei,"3,154"
0x91442fd15202bd77d7e42e59a87bae18f7fc3ae3,Fake_Phishing2582,0 Ether,3
0xa9072b454364d1e767f8cc006eb53ff59bc95587,Fake_Phishing2583,0.00029686 Ether,3
0x5416400b0d5798dfdcefa2d22335f18982ee22fa,Fake_Phishing2584,0 Ether,6
0xb6619073688aa467f8def1df8438fff8dd0d64f8,Fake_Phishing2585,4.63018347 Ether,6
0x460e290bbb2d598dbb75b7c82d70d16a527ee3f8,Fake_Phishing2586,0 Ether,0
0x8042980dbae8dde334b16df3870014c7bbd62ed6,Fake_Phishing2587,0 Ether,0
0x98fd213b5b0105bb50a980d07ac6fbeee86e4535,Fake_Phishing2588,0 Ether,11
0x21d4e8fc08cad9a269e66b5f81201a8edc16c231,Fake_Phishing2589,0 Ether,0
0x1cea7999fdafe5d156952ebf1816e8aa67a5485e,Fake_Phishing259,0 Ether,18
0xa7886aa3b1d05b72c88dd467d5ada7809f419566,Fake_Phishing2590,0 Ether,8
0x7f7e6ef413e87da0651a4acb7a96b35c4e90de16,Fake_Phishing2591,0 Ether,0
0x6ecce18c9c35167e174033d9f9f6e4b356cd2b45,Fake_Phishing2592,0 Ether,5
0x391865fcc9060f52acbff693fd1bafa0ac480357,Fake_Phishing2593,0 Ether,0
0x9653d4d2c71cf7f61ba53b92355874e07bb4a86c,Fake_Phishing2594,16.13248997 Ether,83
0xc4536f5c11a478d6b5811fe2d0bd034b3588b105,Fake_Phishing2595,0 Ether,4
0x87e7ee3cd0c38e49060f3f092f689a094b692039,Fake_Phishing2596,0 Ether,0
0xa676cc0708e115122fc2d8401435254d47dc38df,Fake_Phishing2597,0 Ether,0
0x2401fa404acbdf066d3c69e9fbc0e1f5d42f7d62,Fake_Phishing2598,0 Ether,14
0xd46a0488d4f14bca3e84be33c1a4ca9ad18f9ee9,Fake_Phishing2599,0 Ether,4
0x89C98CC6D9917B615257e5704e83906402f0f91f,Fake_Phishing26,0 Ether,78
0xa2a3a8e4a1877da1c913df7591ac0d72f27d4510,Fake_Phishing260,0 Ether,10
0xe0787aabbd6ee01e55f98647673552885d54eb06,Fake_Phishing2600,0 Ether,197
0x1865bf39ec9712f5f3d57cf423495c318939ab3e,Fake_Phishing2601,0.00058115 Ether,19
0xb45b13e54e40d8c4de3a972e73e245f3a8e350c6,Fake_Phishing2602,0 Ether,13
0x18f6f44104e3f67f7e372609f6e64fcbbd0c81b7,Fake_Phishing2603,0.00901896 Ether,89
0xbada3e6665e62b99344881143ebf3edb27f988b8,Fake_Phishing2604,0.01244528 Ether,55
0xb3eefe335f6b60f9edcc709029673d4c69d64c35,Fake_Phishing2605,0.00558 Ether,22
0x9bce7dbfaeec8d777261b5f80531cec2bbd6631b,Fake_Phishing2606,0 Ether,228
0xed59dcbf67058b77289b20cf2d1aaf72381960b1,Fake_Phishing2607,0.0012181 Ether,3
0x4076fa5d50751623d70499dbf6bb1638d93485a9,Fake_Phishing2608,0 Ether,416
0xcbf99a459b71aa633ff40eb14db95e0618c64b26,Fake_Phishing2609,0.973674 Ether,16
0x57dcf20135b0cb9d167e8ebfe13b84bfd67645ed,Fake_Phishing261,9.61679 Ether,11
0xab5fb3af6c7c98bcafcd3c58b706afe988a6103f,Fake_Phishing2610,0.00038705 Ether,25
0xad401a5732cf3e9ed0c02c4e34cb27c6f2e7a3cf,Fake_Phishing2611,0.00858676 Ether,514
0x3fd69b6d48e520e01d189e8d0bb37c5807e07f67,Fake_Phishing2612,0 Ether,2
0x3784d3526be7cf85b33203ed3cbc7ad0414b2d5b,Fake_Phishing2613,0.00558 Ether,2
0x57379063ee6e7b896182f0631427e1ce6472eace,Fake_Phishing2614,0 Ether,365
0x53a0fd5e4d4e9fb633f40bb1b0856fed1e9fea3b,Fake_Phishing2615,0.00025484 Ether,3
0xbd849b0982256765a5886fdb92e2e39c39ef7c40,Fake_Phishing2616,0 Ether,25
0x0825acc7a8cda73a3630cde5368c5c86891dd48c,Fake_Phishing2617,0 Ether,0
0xf31b4f7550833a746f788b36f2b292e5fa49a248,Fake_Phishing2618,0 Ether,26
0x975c5dae9d3c022fc30d065d839d2d7422de04c2,Fake_Phishing2619,0 Ether,14
0x1447b1cb205158d98fdbd312b37ed9dd1481fb62,Fake_Phishing262,0 Ether,0
0x0d5386f63dc1dbb8983b9b8929c4bc75e27f5688,Fake_Phishing2620,0 Ether,2
0xb131605ad697274a35ea275cbfff9f095723a064,Fake_Phishing2621,0 Ether,3
0x7df1bd58e8fd49803e43987787adfecb4a0a086c,Fake_Phishing2622,0.80236241 Ether,479
0x69627dad496db160a81bed9e27ce2da67c3242bd,Fake_Phishing2623,0.003973 Ether,10
0xfeaa8ebd3f3ec6301aa12237e2be3a9e25f36f3c,Fake_Phishing2624,1 wei,18
0x1fd41f2da3fcd5e61c4a6b70d387e480b6c38dba,Fake_Phishing2625,0.03286379 Ether,98
0xd83605cf3aed2a56949c27f693c08aeda0e4d145,Fake_Phishing2626,0.273112 Ether,11
0xbe153f80f3180875dbbf75d49a47ce8633922b13,Fake_Phishing2627,0 Ether,6
0x68b540360914147bbf236e026286409669f7b59d,Fake_Phishing2628,0 Ether,2
0xb1898895a2ac9ef09afeda89ee559427b7142f2e,Fake_Phishing2629,0 Ether,10
0xc31fb4c352cb68c847715d46d97c1fa2aa2d0f00,Fake_Phishing263,0 Ether,0
0x38bff309e749b9599546ec75145badc37330ef3a,Fake_Phishing2630,0 Ether,4
0x6799b40b32f34c928aad6d2104c4a05ff617640d,Fake_Phishing2631,0 Ether,2
0xe3c9884f24d6a89dd67a04aebfb2a3a766bb5a20,Fake_Phishing2632,0 Ether,0
0xfc40c2993a0225b6397f0be19f41304fde4ee435,Fake_Phishing2633,0.003973 Ether,11
0x0844ad5bd729f536f1aee085940eea6fb764e000,Fake_Phishing2634,0 Ether,20
0x63cba70964facb5f60b2028549411f5bfe3f199e,Fake_Phishing2635,0 Ether,8
0x358ad81db399b7601e8fcea1bfb01af31e646206,Fake_Phishing2636,243.95826083 Ether,4
0x875d313450ab3462c9b5159960d0e6b6bf9cee16,Fake_Phishing2637,607.99350517 Ether,100
0xc3f4763bf48da4eb33a0da0f21399449af2b53b2,Fake_Phishing2638,0 Ether,219
0xb1c32c8cc1978f14ea2564ed74ec146e0f079890,Fake_Phishing2639,0 Ether,4
0xea6e18fd3c301e4300bc99b6db792fcff376abb4,Fake_Phishing264,0 Ether,5
0x607c8a459c35f7f474ac2f79f7f5bbf3c37b6e8d,Fake_Phishing2640,0.0009744 Ether,30
0x0642e5db00442400868546d5f8e21581dfe4f072,Fake_Phishing2641,0 Ether,0
0xdefb014b9e2f3bd81cdb084821f99b681cfca695,Fake_Phishing2642,0.000278 Ether,4
0xe1d3064cfa24235c042b5021516a252affec6aae,Fake_Phishing2643,0 Ether,0
0x3fb8a191f523973b65c8aaf7910319292aebc266,Fake_Phishing2644,2.32593252 Ether,1
0x8d630073940fde8112c6a5295ba3e490ca992ee8,Fake_Phishing2645,0.000139 Ether,3
0xd9c2d83e9cee9be03e2ae39ee7a1cfae98c0e022,Fake_Phishing2646,0 Ether,0
0x584dab561e3c4ba02c74fb76e7c48a0a3b7d8097,Fake_Phishing2647,0 Ether,18
0xd585209338fdc9eaa15ec3a2b7ec589fc99b9c5d,Fake_Phishing2648,0.00993124 Ether,147
0x46b5d58e8b42d247715368f4dcdbf62778d46244,Fake_Phishing2649,0 Ether,0
0x738a4daae8d4a640172fac4f45b41707bd2197be,Fake_Phishing265,0 Ether,0
0x00650a784ee109797ba8c05f3496bdbf2b2b7a1c,Fake_Phishing2650,0.000007 Ether,3
0xdf8ee0a230894e7e512dc3e1c9f5df520bd6b84e,Fake_Phishing2651,0 Ether,0
0x6a73ecc5e1397fae25cbf55cb04b197d4763f0cf,Fake_Phishing2652,0 Ether,0
0xee8fa6f4c6f6325beecda695fe9357946ce6f538,Fake_Phishing2653,0.083807 Ether,15
0x93ba44cb6bdc1e8cb033fd1cc5c85bd8bd26eced,Fake_Phishing2654,106.79940687 Ether,11
0x32f36ccecafa2fcea6020279572361d36d923764,Fake_Phishing2655,0 Ether,18
0x76bf9c57d5976106acf850f5aac997292898c918,Fake_Phishing2656,0 Ether,2
0x8d71b3fc635c75fe61fd56a9a54d46d1b2163f1d,Fake_Phishing2657,0 Ether,2
0x5de91c0f2826163798adfbab70e06167d4427a9d,Fake_Phishing2658,0 Ether,2
0x68283006bdfca9e1a9691601916e99f549584e1c,Fake_Phishing2659,0 Ether,2
0xad0c88f3313abbce2185597e87a15f764e948a46,Fake_Phishing266,0 Ether,12
0x6115c1397bd9c0275322377299aa3207bd969e3b,Fake_Phishing2660,0 Ether,2
0xff72982d880dc180ce738ca2d40c4c849365a443,Fake_Phishing2661,0 Ether,2
0x8c1473012fa6c8ce735bfedd8b6b308c6e32abdd,Fake_Phishing2662,0 Ether,2
0xb3bf9e759c859a63176feaa2244517b2c9309edb,Fake_Phishing2663,0.0458209 Ether,13
0x30750b40e3bfe029d61a7693ad4ebc29fab11652,Fake_Phishing2664,0.02204648 Ether,14
0x130e4d8300e692b5d40bab4a7e15cc2e2acb6e07,Fake_Phishing2665,0 Ether,2
0xccccd1f98620e6f320e88bb549ef7a214d5c52a1,Fake_Phishing2666,0 Ether,2
0x5705b22cc145d5f15782e55a8b7c86a62b91b456,Fake_Phishing2667,0 Ether,2
0xb761f76b8e3222f0be40f252c7240c0f6ef86e16,Fake_Phishing2668,0 Ether,2
0x48aec48f0ad800ac70614f81a98eb45902931401,Fake_Phishing2669,0 Ether,2
0xd912289c9f079b0655737a55fd5d745501ecefc7,Fake_Phishing267,0 Ether,2
0x073671a608032b2d6f8b2a0f4924da8216339a12,Fake_Phishing2670,0 Ether,2
0x27b262c6be752b841d66f6d5121a5d332879a136,Fake_Phishing2671,0 Ether,2
0xe0b1ff574564c88a16f7a5e307d35660118900b4,Fake_Phishing2672,0 Ether,3
0xf7ad86885088ffd327e8cca80c4e82e4974a66e2,Fake_Phishing2673,1 wei,22
0xbcc4e80892fb97c910e6bfd9ae1d4ee5afc8438b,Fake_Phishing2674,0 Ether,4
0xc69463be21799b00a750cc16b1fe4afe4c03632f,Fake_Phishing2675,0 Ether,8
0xdb5fbc729aad06129021b2dd65e6d6019d40ae4f,Fake_Phishing2676,0 Ether,9
0x0a3afd85b3b4dbab37906030287de6fc70a83b92,Fake_Phishing2677,0 Ether,9
0x9a88031270e35db9d3254bf66b92f64969d90440,Fake_Phishing2678,0.00051169 Ether,3
0x54ff8a2d0a94d4652cfa0f91e1af092e718ffb1b,Fake_Phishing2679,0 Ether,74
0xa3e52a23060ccdfe186822b52bf60a07451e094e,Fake_Phishing268,0.000118 Ether,4
0x441e78a9352fbe79943441efdcd82cbd0cc4988a,Fake_Phishing2680,0.00027796 Ether,2
0xb7f4c2f740186f94ba84d62132d4a6ebb446e8a6,Fake_Phishing2681,0 Ether,3
0xe7860fd151cbbad28141dfd4cc7cd6d090e4ead8,Fake_Phishing2682,0 Ether,9
0x67029ce5c22a49f8c5565a59d45c2ea7b67c8313,Fake_Phishing2683,0 Ether,3
0xa11c70e57e626a6e95c13b9279b40aeeefac20bc,Fake_Phishing2684,0 Ether,11
0x7e946d8d430ffa662925309211e413e916c23ed9,Fake_Phishing2685,0.02439846 Ether,207
0x67abc0ac6a9713524d49228c03f3f524a7327678,Fake_Phishing2686,0 Ether,0
0xccb41e2d069559ce542ce3eb825c8eba372a6468,Fake_Phishing2687,2.62613651 Ether,2
0xc4660944a7a823d44e5e13ed17ad7e21346c5c9e,Fake_Phishing2688,0 Ether,4
0x091b4cfc5f5d4fbc6d4ed90e7aa81dd9f361a42b,Fake_Phishing2689,0.0347215 Ether,4
0x71108be9c232722dd6839a6fbad171cf44d3ffaf,Fake_Phishing269,0 Ether,0
0xb94b3ba3d138b238a7c45bab78ff36569674e1e1,Fake_Phishing2690,0.00355942 Ether,19
0xed9012e2da61b832b5da2cc98d921fd28f02e775,Fake_Phishing2691,0 Ether,47
0x4ea9d0cf2f3dac3c7405c523471b5458ea2a8321,Fake_Phishing2692,0.00196126 Ether,32
0x27f0259f58dd6b33c808cabe27f96810c0305a8f,Fake_Phishing2693,0.04672658 Ether,428
0x9068327ff0f5e99af7d1aefc5310e4560c32b84b,Fake_Phishing2694,0 Ether,37
0xeb4275a727cf5160f31418c59160de834f6b9afb,Fake_Phishing2695,0 Ether,12
0x0f556c5ac270aba556f61c6a329d74213d36b089,Fake_Phishing2696,0.0002291 Ether,9
0x977062d52f782564e8b2cbdc0f68f2183656474d,Fake_Phishing2697,0 Ether,7
0x1daa4f77ce217bdc80ab7eb7fdd9c95f9d57388c,Fake_Phishing2698,0.00047013 Ether,7
0xc084e47015760aa536cf535161c934a209857919,Fake_Phishing2699,0.00033996 Ether,4
0xe7d01fbc6768aad1c757f5295c7f50f560fafcf7,Fake_Phishing27,0 Ether,58
0x1e67f055367bcbce045e1211f09355eb7411236f,Fake_Phishing270,0 Ether,4
0x33eecbeae0f3d3b74a5c50662f091ff439115981,Fake_Phishing2700,0 Ether,11
0x85e6cde845de593d4b8d53ae9fcf1897795ed0a7,Fake_Phishing2701,0.00275478 Ether,180
0x6d56b0e1a084c85007ffd69676094d66a5db739a,Fake_Phishing2702,0.00042431 Ether,9
0xc0b9c8dcbabbe0f0febff1a823d87615392aa844,Fake_Phishing2703,0 Ether,18
0x0177eb92b752fa0715ee0dce1d860eaf739b5cf4,Fake_Phishing2704,0.00099473 Ether,16
0xeead01fc953aea34212d56014aa61ead16e76d4d,Fake_Phishing2705,0 Ether,30
0xe62d3a856b8f1e687c872d57f425fb24cdb3d7d6,Fake_Phishing2706,0.00057115 Ether,4
0x6fce6d2ceca868ac809d1e8d52e9fc3b8690118f,Fake_Phishing2707,0 Ether,99
0x1df30d794ab40fb7d63e603df9eb8cc4fa4a8cb0,Fake_Phishing2708,0 Ether,6
0x5e578a71736308594b98e980e32b5554b2bb4150,Fake_Phishing2709,0 Ether,320
0x52005b77fbebf53cfd9527a388f58d0431aaaa3e,Fake_Phishing271,0 Ether,41
0x942b426b39f201965fafe3b3b60707cfbd237fa2,Fake_Phishing2710,0 Ether,5
0x7a19733fb69dbc075e335b6dcc40d254340f7ee7,Fake_Phishing2711,0 Ether,36
0xefaf04c238dc0754e4903d692719de7b12897cfe,Fake_Phishing2712,0 Ether,8
0x45c5349a72857076bc1aabf211c564368e0ca661,Fake_Phishing2713,0 Ether,2
0x9969de6d6cf15ff37ad56116fcc89efc4a04edff,Fake_Phishing2714,0 Ether,7
0xc82e2dfc140fb5d94b612af056c45d08c6560c84,Fake_Phishing2715,0 Ether,2
0x886af3f44f4cbc38819ace2c82442c1905c0d22c,Fake_Phishing2716,0 Ether,4
0x37f4e3d166ebc68d22e2959a56c5855bbd29975a,Fake_Phishing2717,0 Ether,1
0xa4a41d77c8c0882b08c6751841a68570a71a1edb,Fake_Phishing2718,0 Ether,204
0x43d51fafbed280ebc131844c77ffc546f874993d,Fake_Phishing2719,12 wei,136
0x943db403251105195f56ce69c7c48a6320475ab1,Fake_Phishing272,0.00001074 Ether,4
0x81e4b65b9330c5693d38430111d7eb174615bdd6,Fake_Phishing2720,0 Ether,0
0x57aa0ca8ddc99096d150f0dd1e1bd50616d809c8,Fake_Phishing2721,0 Ether,5
0x95115419b09e8cea70a9bdbca3fee8c5e118b228,Fake_Phishing2722,0 Ether,7
0xd6f1739af2e63575f2df02af59f23f643eae3403,Fake_Phishing2723,0 Ether,10
0xb4c4523e092f2340557d7298b1541d954b0a3902,Fake_Phishing2724,0 Ether,3
0x5aa31cecf59b98ed7deed6a6fc3e3771c1b11aaa,Fake_Phishing2725,0.00040032 Ether,19
0x7908e104ae43e5e6bac2d3fdaae3ccdf07ed8b8c,Fake_Phishing2726,0.02933736 Ether,28
0xea1552675b714476ddd159844e279cdf81e70d7a,Fake_Phishing2727,3.24 Ether,5
0x3331f67f5b2544fb0f2d7c90f7b8109d24bf6e7c,Fake_Phishing2729,0.00057818 Ether,16
0xeed7072fcf46733833249d1e979c44fe4f2a23a2,Fake_Phishing273,0 Ether,0
0xe4e335228e1538cd36577175c27d3fd70496f1be,Fake_Phishing2730,0.0001 Ether,1
0x6c4cb4c6c533505b7132babd6a35e68ff74012ce,Fake_Phishing2731,0 Ether,22
0xb8680bd6deac761378bc0be00458de9459627881,Fake_Phishing2732,0 Ether,107
0xe38ce3a4fd5b5991d34368cf1bde2fbdf2a0aced,Fake_Phishing2733,0.00279707 Ether,9
0xd808259ca07fdf4d8fa825c4704f624352e2dc14,Fake_Phishing2735,0.01561346 Ether,102
0x19eee53faa2820b0d7c56cac3275231a2dc3ca9a,Fake_Phishing2736,0 Ether,13
0xc2170abf46a478577509f9776512b31ee4af0745,Fake_Phishing2737,0 Ether,38
0x144826ded37a161f4d0aa7e5884131750022703c,Fake_Phishing2738,0 Ether,2
0x7467251b9dfc6c8d2bfd8b6f5a2e65ec26594852,Fake_Phishing2739,0 Ether,3
0x42ff5fff0e369ef6880875efcacb3b7c77974abc,Fake_Phishing274,0 Ether,0
0x3f645557753c1e01ea4229bb0bbcb1fee76e0b33,Fake_Phishing2740,0 Ether,5
0xac1ee036c52d20ad437a1dc46056b9abf0cf1ca0,Fake_Phishing2741,0 Ether,6
0x93186608195d8a432a68653756cedc9c300f9957,Fake_Phishing2742,0 Ether,0
0x5874cc4e5b29cdfaf52323d85deb5e1a81de1f15,Fake_Phishing2743,0 Ether,40
0x648fbe0e7cece0362ae02cc4f925e282ce15ba90,Fake_Phishing2744,0 Ether,6
0x1a8479634ba4f57533b48719f9d2b20c5fcdfa9d,Fake_Phishing2745,0 Ether,4
0x0b72eb78dd1ae56fe2a7cd53f1bea9f44f7b4211,Fake_Phishing2746,0.09958 Ether,2
0x4591a15b39dcc417b78563a870e4973645650938,Fake_Phishing2747,0.892818 Ether,12
0x9145cb518fd02877fe8efa077c3ead95235fda22,Fake_Phishing2748,9 wei,2
0x8324676c7cd3a99391d1d69ce3d8a7c2b51c1f59,Fake_Phishing2749,0 Ether,0
0xda1cc010259496d407a764c381d0e82182d68d89,Fake_Phishing275,0 Ether,2
0xe6bf49e5ba7787a3550be485f074ec07f9c86403,Fake_Phishing2750,0 Ether,21
0xd305a960c2ebcff51c26c6a29b1129dcd2a54fdc,Fake_Phishing2751,0.00558 Ether,5
0x41eb894bc0bde242ccd2c1321b3d78835b9cf48a,Fake_Phishing2752,0.7345557 Ether,19
0xf2401fa52bcaacfdc67fd7f2b8983ddd15092fa9,Fake_Phishing2753,"1,164.74805949 Ether",26
0x5b2b8b9c674e67f718bb54cc62c2a2e13308229c,Fake_Phishing2754,0 Ether,20
0x2abe6dbc3d9a3d731db69a23dfc58827c0447cb9,Fake_Phishing2755,0 Ether,8
0x1032d236da2bfc0c0bdeb59a36242b459e0a6f66,Fake_Phishing2756,0 Ether,4
0x8e3cab8e3755a3cf0b24ed49e2e17d753d9e91bd,Fake_Phishing2757,0 Ether,2
0xe56ea353abc25d1a1d49676e6d21c43fae668f3e,Fake_Phishing2758,0 Ether,486
0xc1c54d65fed3e81afe743e84063019c5d5168b00,Fake_Phishing2759,0.00088115 Ether,7
0x8a46aa04725b2e2029bdcb924d671fd6a9c11dab,Fake_Phishing276,0 Ether,25
0x3e5e4f3d514caec2d4aab20cc514a4a79681b6ef,Fake_Phishing2760,0.08979 Ether,2
0x5411a839780e8b7aceb9353056e9302b81c7f63b,Fake_Phishing2761,646.977 Ether,1
0x50d0768a6ef81b0b6a0318d5fac93f6d2a2c42b7,Fake_Phishing2762,0.249769 Ether,3
0xf91f7b551505720786e9098d6b8a2b2ddc7034f5,Fake_Phishing2763,0 Ether,57
0xebf8d422beb9ab0058f1b624a142834522ad665b,Fake_Phishing2764,0.000018 Ether,23
0x25ef655c6c20ce77098d63bbcd32bc7c80987bbf,Fake_Phishing2765,0 Ether,26
0xbf5234d43980913e962491422ec678ee0f884007,Fake_Phishing2766,0 Ether,2
0x02dfa0d5184c41689377d5d47054da210ce941f6,Fake_Phishing2767,0 Ether,79
0x6bacf2c39a20d6bce7f2747692010b726c623783,Fake_Phishing2768,0.000405 Ether,34
0x2088f9830951a16d16e6753ba84b6843ce3f424d,Fake_Phishing2769,0.0000096 Ether,19
0xf3ae45d5a0b8efb41444101267b56e6795051fac,Fake_Phishing277,0 Ether,23
0x7cdfea62a40319a44fa4c9ccc3fdfe57044f7956,Fake_Phishing2771,0.00079 Ether,4
0x56d0644c14745db2d2ce0de5c5bef914cedc1aea,Fake_Phishing2772,0.00028649 Ether,11
0x13803f5e158fec64ae7d81ed6799398ab4eb1fee,Fake_Phishing2773,0.20270478 Ether,129
0x114701b81305ed1f67dbdd33e077b56c0a06171a,Fake_Phishing2774,2.15365378 Ether,2
0x219b9040eb7d8d8c2e8e84b87ce9ac1c83071980,Fake_Phishing2775,0 Ether,863
0xb331728743d45a6470b8798320f2c173d41e4bfb,Fake_Phishing2777,0 Ether,6
0x596f83e44d6e62fc886222afea468e14f4c3fec7,Fake_Phishing2779,0 Ether,1
0x6d8a1bc0ae09ae5cfd4a7a2a59194598734ceea5,Fake_Phishing278,0 Ether,9
0x36794518b3ef84c4b1a40af9540a03292f692c38,Fake_Phishing2780,0 Ether,1
0x8fa86218ec14bb207b5ae404c60a836c3d7cbb3a,Fake_Phishing2781,0 Ether,4
0x7f30f5955b7605b96421e7c170edbbc45b373cd9,Fake_Phishing2782,0 Ether,5
0x53e00c6a2887f71bed5340ce369675ddaff4f42a,Fake_Phishing2783,0 Ether,1
0x9c6625dc8333b633c40a0c2f2a49379363763ba0,Fake_Phishing2784,0 Ether,1
0x6c3bb918a1242ba4e32908d7bf4addd7ef651e74,Fake_Phishing2785,0 Ether,1
0x7d4bf678252c1c85aa46e032bf70e76439ee1708,Fake_Phishing2786,0 Ether,1
0x697a260ba6365ab241f7aef057da3587f0c255ca,Fake_Phishing2787,0 Ether,1
0x7db95f8d8d80a75d768a2f8b0be392ff901d3fc8,Fake_Phishing2788,0 Ether,1
0x409de70d8ad0135e6fd91f343899b93d903c998b,Fake_Phishing2789,0 Ether,9
0xa6b60dd3be491aafe5aba8622b35c0ead608d3fd,Fake_Phishing279,0 Ether,2
0xbd806a9a7ad8ce9d36048861dd63a295a3c9d5f2,Fake_Phishing2790,0 Ether,1
0x203daffa152dafaf2a859029f729b364fc8540f8,Fake_Phishing2791,0 Ether,3
0x23770db05610d3939412cb7cfef12ca16e368549,Fake_Phishing2792,0.00042964 Ether,20
0x97d9f65bc953739a53c9ec20dda039d0b7bdd271,Fake_Phishing2793,0 Ether,7
0x6683a4be619299c84ca1815bfd9540949b7bddfe,Fake_Phishing2794,0 Ether,0
0xfe5abe24fe9de5fa1a3e6d433bddf1278dfa652f,Fake_Phishing2795,0 Ether,159
0xeb9aaa5160d671ff5e9e4c918f8ab0139762f101,Fake_Phishing2796,0 Ether,0
0x18341b373c795736c09bef6bef09bcecba4d27ff,Fake_Phishing2797,0.000139 Ether,6
0x3be8df5afd4befeab3d57a4175430a343a633f71,Fake_Phishing2798,0.0488416 Ether,10
0x29cc635a3968beec56c6a3f5da1c033a18ee1571,Fake_Phishing2799,0 Ether,40
0x85704b506e10b10d714ead28cde947baa58f0ea4,Fake_Phishing280,0.294426 Ether,1
0xc7b26546c5c94723c8bb4b65afd8b0dc70db0425,Fake_Phishing2800,0.02292149 Ether,5
0xcfea5178bfb5266c84d0b3f951ae17fe51862b7b,Fake_Phishing2801,0.019139 Ether,3
0xb8f2b53063ded859a3fdb96d43dd3d37253f47bf,Fake_Phishing2802,0 Ether,9
0x0128282ce73c72decabaeace9358344adff449fe,Fake_Phishing2804,0.01947985 Ether,153
0xd3ea62baa658a2553cdcef8506ecc7c2c1449bc9,Fake_Phishing2805,0 Ether,30
0x41abc470d04665f9b98605eafc8c474948fe7717,Fake_Phishing2806,0.01699772 Ether,4
0xe2cdf17f29a567846302969fb7578f7d35bec432,Fake_Phishing2807,0 Ether,37
0x5917948da83aa6922b55dd689762bc22e555baf2,Fake_Phishing2808,0 Ether,3
0xf605dd16d85b9ecd2d41626c4dec9aacac9d5ec4,Fake_Phishing2809,0 Ether,5
0x619f18aec5f8eef483fbfe654a269f1186dda915,Fake_Phishing281,0 Ether,0
0x9d713181d04b84bf6434489cc35c69a6532811f3,Fake_Phishing2810,0 Ether,7
0x48a17df119f20d50b829f15e43e0e59a658c7476,Fake_Phishing2811,0 Ether,28
0x9e4563609f3315480821433c14f0e94e2f4fbb28,Fake_Phishing2812,0.035 Ether,4
0xf9dc4422f9dedb279c125012fd5ba93a973e607e,Fake_Phishing2813,0 Ether,2
0xc1e6e4d9fc0b7e555bb8634bcacc9a1067bec039,Fake_Phishing2814,0 Ether,572
0x679db306f7d4b04ff76c8ba4c60991c0d7e76f8e,Fake_Phishing2815,0 Ether,16
0xa5f19228f15cd5ca7fb0076b764b7c44aa4e2ae2,Fake_Phishing2816,0 Ether,89
0xa6ab57d5da194d5f8892cd84473d2527a2ed4e40,Fake_Phishing2817,0 Ether,178
0xde30fd6c04a66dbcb6b0a9e9c00718b54a588091,Fake_Phishing2818,1.009832 Ether,1
0xb9a129d98f67c90c5d788a7b5f6ba780760e17cb,Fake_Phishing2819,0 Ether,4
0x501577cd4865d7d50664a1519a79f1c0e7069154,Fake_Phishing282,0.00401898 Ether,26
0x00c33c49f9a2a920e3f3787204cbda9012d1912e,Fake_Phishing2820,0.00043157 Ether,151
0x4256117a02ac880335f8bfbeed63f92ec0001a5a,Fake_Phishing2821,0 Ether,34
0xcc9cd9d0ca055616093c52741f19a01fb8fd709c,Fake_Phishing2822,0 Ether,11
0x2b03c37faff05f3935d1c7edc96132b80c174040,Fake_Phishing2825,0.00061929 Ether,20
0x2cbc78b7db97576674cc4e442d3f4d792b43a3a9,Fake_Phishing2826,0.03766347 Ether,236
